Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
NORTH FRASER CRES & NORTH FRASER WAY & TURNING LANE,Property damage only,BURNABY,2019,1,49.200157,-123.007044
PARKER ST & SPRINGER AVE,Property damage only,BURNABY,2019,1,49.275515,-122.987862
PATTERSON AVE & SARDIS ST,Property damage only,BURNABY,2019,1,49.234045,-123.013496
PATTERSON AVE & WILLINGDON EXTENSION,Property damage only,BURNABY,2019,1,49.223401,-123.01206
PENDER ST & ROSSER AVE,Property damage only,BURNABY,2019,1,49.280095,-123.005908
PINE ST & SMITH AVE,Property damage only,BURNABY,2019,1,49.246112,-123.019795
PIPER AVE & WINSTON ST,Property damage only,BURNABY,2019,1,49.248229,-122.935307
PORTLAND ST & SUSSEX AVE,Property damage only,BURNABY,2019,1,49.212203,-123.004968
PRICE ST & SMITH AVE,Property damage only,BURNABY,2019,1,49.240208,-123.019828
RIVERBEND CRT & RIVERBEND DR,Property damage only,BURNABY,2019,1,49.189857,-122.967952
RIVERBEND DR & WIGGINS ST,Property damage only,BURNABY,2019,1,49.188218,-122.972025
ROSSER AVE & UNION ST,Property damage only,BURNABY,2019,1,49.277395,-123.005966
RUMBLE ST & SUSSEX AVE,Property damage only,BURNABY,2019,1,49.214841,-123.004922
RUMBLE ST & WAVERLEY AVE,Property damage only,BURNABY,2019,1,49.214829,-122.997526
S CAMPUS RD & SCIENCE RD,Property damage only,BURNABY,2019,1,49.277203,-122.919167
SANDBORNE AVE & SOUTHPOINT DR,Property damage only,BURNABY,2019,1,49.208841,-122.960189
SARDIS ST & WILLINGDON AVE,Property damage only,BURNABY,2019,1,49.233773,-123.003326
SOUTHPOINT DR & SOUTHWYNDE AVE,Property damage only,BURNABY,2019,1,49.206751,-122.964002
SPERLING AVE & STANLEY ST,Property damage only,BURNABY,2019,1,49.227073,-122.964757
STANLEY ST & WALKER AVE,Property damage only,BURNABY,2019,1,49.22714,-122.960946
STRATHEARN AVE & SUNLAND PL,Property damage only,BURNABY,2019,1,49.208965,-123.00059
SUSSEX AVE & VICTORY ST,Property damage only,BURNABY,2019,1,49.218419,-123.005013
TOWER RD & UNIVERSITY HIGH ST,Property damage only,BURNABY,2019,1,49.277755,-122.909082
UNION ST & WILLINGDON AVE,Property damage only,BURNABY,2019,1,49.277382,-123.003162
UNIVERSITY DR & W CAMPUS RD,Property damage only,BURNABY,2019,1,49.281283,-122.927342
UNIVERSITY DR E & UNIVERSITY HIGH ST,Property damage only,BURNABY,2019,1,49.276309,-122.904458
VENABLES ST & WILLINGDON AVE,Property damage only,BURNABY,2019,1,49.276499,-123.003189
WAYBURNE DR & WOODSWORTH DR,Property damage only,BURNABY,2019,1,49.251772,-122.9953
WILLIAM ST & WILLINGDON AVE,Property damage only,BURNABY,2019,1,49.273753,-123.003197
WILLINGDON AVE & WILLINGDON EXTENSION,Property damage only,BURNABY,2019,1,49.224088,-123.011354
10TH AVE & AMESS ST & E TENTH AVE & HOLMES ST,Property damage only,BURNABY,2019,2,49.235303,-122.897203
10TH AVE & FOURTH ST & TENTH AVE,Property damage only,BURNABY,2019,2,49.220334,-122.925085
10TH AVE & HENLEY ST & TENTH AVE,Property damage only,BURNABY,2019,2,49.214435,-122.936024
10TH AVE & TENTH AVE & TENTH ST,Property damage only,BURNABY,2019,2,49.215438,-122.93419
11TH AVE & KINGSWAY,Property damage only,BURNABY,2019,2,49.214132,-122.938863
12TH AVE & 1ST ST,Property damage only,BURNABY,2019,2,49.224894,-122.921375
13TH AVE & ARMSTRONG AVE & CUMBERLAND ST,Property damage only,BURNABY,2019,2,49.229724,-122.915145
14TH AVE & 18TH ST,Property damage only,BURNABY,2019,2,49.211476,-122.95243
15TH AVE & 6TH ST,Property damage only,BURNABY,2019,2,49.222528,-122.932091
15TH AVE & CANADA WAY,Property damage only,BURNABY,2019,2,49.220374,-122.936129
19TH AVE & KINGSWAY,Property damage only,BURNABY,2019,2,49.218088,-122.948464
20TH ST & SOUTHPOINT DR,Property damage only,BURNABY,2019,2,49.210226,-122.957521
ALBERT ST & CARLETON AVE,Property damage only,BURNABY,2019,2,49.281958,-123.011423
ALBERT ST & ESMOND AVE,Property damage only,BURNABY,2019,2,49.282018,-123.020969
ALBERT ST & GILMORE AVE,Property damage only,BURNABY,2019,2,49.281981,-123.014171
ARBROATH ST & GILLEY AVE,Property damage only,BURNABY,2019,2,49.218363,-122.972055
ARDEN AVE & BROADWAY & LAKE CITY WAY,Property damage only,BURNABY,2019,2,49.260925,-122.936998
ARDEN AVE & SHELLMONT ST,Property damage only,BURNABY,2019,2,49.266256,-122.937031
BAINBRIDGE AVE & WINSTON ST,Property damage only,BURNABY,2019,2,49.251148,-122.95607
BALMORAL ST & SPERLING AVE,Property damage only,BURNABY,2019,2,49.220215,-122.964759
BARKER CRES & MOSCROP ST,Property damage only,BURNABY,2019,2,49.24295,-123.00498
BARNET HWY & TAKEDA DR & PARK ACCESS ROAD,Property damage only,BURNABY,2019,2,49.289035,-122.925709
BENNETT ST & BONSOR AVE,Property damage only,BURNABY,2019,2,49.225078,-122.996745
BERESFORD ST & BULLER AVE,Property damage only,BURNABY,2019,2,49.218057,-122.977537
BERESFORD ST & DOW AVE,Property damage only,BURNABY,2019,2,49.223968,-123.000662
BERESFORD ST & GRIFFITHS DR,Property damage only,BURNABY,2019,2,49.217179,-122.960933
BERESFORD ST & TELFORD AVE,Property damage only,BURNABY,2019,2,49.225212,-123.00338
BOND ST & WILLINGDON AVE,Property damage only,BURNABY,2019,2,49.23537,-123.00337
BONNEVILLE PL & GOVERNMENT ST,Property damage only,BURNABY,2019,2,49.250747,-122.915203
BOUNDARY RD & E 27TH AVE,Property damage only,BURNABY,2019,2,49.24618,-123.023687
BOUNDARY RD & MYRTLE ST,Property damage only,BURNABY,2019,2,49.261543,-123.023613
BOUNDARY RD & SUNSET ST,Property damage only,BURNABY,2019,2,49.249735,-123.023526
BOUNDARY RD & TRIUMPH ST,Property damage only,BURNABY,2019,2,49.283857,-123.023461
BOUNDARY RD & UNNAMED LANE,Property damage only,BURNABY,2019,2,49.224638,-123.023484
BOUNDARY RD & WELLINGTON AVE,Property damage only,BURNABY,2019,2,49.23776,-123.023496
BOUNDARY RD & WILLIAM ST,Property damage only,BURNABY,2019,2,49.274011,-123.023539
BRENTLAWN DR & FAIRLAWN DR,Property damage only,BURNABY,2019,2,49.270099,-122.999928
BROADWAY & FOREST GROVE DR & PRODUCTION WAY & TURNING LANE,Property damage only,BURNABY,2019,2,49.260893,-122.91456
BUCHANAN ST & WILLINGDON AVE,Property damage only,BURNABY,2019,2,49.267444,-123.003208
BURLINGTON AVE & IMPERIAL ST,Property damage only,BURNABY,2019,2,49.22193,-122.990475
BUXTON ST & ROYAL OAK AVE,Property damage only,BURNABY,2019,2,49.234403,-122.988115
CANADA WAY & GARDNER CRT,Property damage only,BURNABY,2019,2,49.254633,-122.996453
CANADA WAY & HARDWICK ST,Property damage only,BURNABY,2019,2,49.251933,-122.989059
CANADA WAY & MORLEY ST,Property damage only,BURNABY,2019,2,49.230777,-122.949062
CANADA WAY & SCHOU ST,Property damage only,BURNABY,2019,2,49.254369,-122.991099
CANADA WAY & WEDGEWOOD ST,Property damage only,BURNABY,2019,2,49.224608,-122.941668
CAPITOL DR & SPRINGER AVE,Property damage only,BURNABY,2019,2,49.280886,-122.987853
CARDSTON CRT & CARRIGAN CRT & SANDLEWOOD CRES,Property damage only,BURNABY,2019,2,49.24811,-122.901973
CARIBOO PL & GAGLARDI WAY,Property damage only,BURNABY,2019,2,49.24808,-122.91286
CARIBOO RD & WILBERFORCE ST,Property damage only,BURNABY,2019,2,49.236132,-122.905086
CENTAURUS DR & EASTLAKE DR,Property damage only,BURNABY,2019,2,49.256761,-122.910418
CENTRAL BLVD & WILSON AVE,Property damage only,BURNABY,2019,2,49.228827,-123.010321
CLARE AVE & HASTINGS ST,Property damage only,BURNABY,2019,2,49.280344,-122.963488
COLLIER ST & HALL AVE,Property damage only,BURNABY,2019,2,49.22069,-122.954889
CURTIS ST & SPERLING AVE,Property damage only,BURNABY,2019,2,49.275197,-122.964627
DELTA AVE & HASTINGS ST,Property damage only,BURNABY,2019,2,49.280153,-122.992214
DOUGLAS RD & KITCHENER ST,Property damage only,BURNABY,2019,2,49.272081,-123.016431
DOUGLAS RD & LAUREL ST,Property damage only,BURNABY,2019,2,49.253566,-122.981948
DUTHIE AVE & GREYSTONE DR,Property damage only,BURNABY,2019,2,49.27251,-122.953497
DUTHIE AVE & HALIFAX ST,Property damage only,BURNABY,2019,2,49.26796,-122.953384
EASTBROOK PKY & STILL CREEK AVE,Property damage only,BURNABY,2019,2,49.260172,-123.001667
EASTBROOK PKY & STILL CREEK DR,Property damage only,BURNABY,2019,2,49.261796,-123.001539
EDMONDS ST & LINDEN AVE,Property damage only,BURNABY,2019,2,49.219203,-122.950141
GAGLARDI WAY & UNIVERSITY DR W,Property damage only,BURNABY,2019,2,49.276535,-122.930477
GAMMA AVE & PANDORA ST,Property damage only,BURNABY,2019,2,49.282747,-122.994674
GILMORE AVE & KITCHENER ST,Property damage only,BURNABY,2019,2,49.272074,-123.01427
GILPIN CRES & GILPIN ST & PATTERSON AVE,Property damage only,BURNABY,2019,2,49.241267,-123.013496
GLENWOOD CLOSE & MARINE DR,Property damage only,BURNABY,2019,2,49.206067,-122.980291
GLENWOOD DR & NORTH FRASER WAY,Property damage only,BURNABY,2019,2,49.19437,-122.970093
GORING ST & HOLDOM AVE,Property damage only,BURNABY,2019,2,49.263392,-122.981226
GOVERNMENT ST & HORNE ST,Property damage only,BURNABY,2019,2,49.249031,-122.907694
GRIMMER ST & KINGSWAY,Property damage only,BURNABY,2019,2,49.223591,-122.98455
HALIFAX ST & KENSINGTON AVE,Property damage only,BURNABY,2019,2,49.267983,-122.970104
HAZEL ST & SUSSEX AVE,Property damage only,BURNABY,2019,2,49.229168,-122.998623
HOLDOM AVE & PANDORA ST,Property damage only,BURNABY,2019,2,49.282552,-122.980904
HOLDOM AVE & SUMAS ST,Property damage only,BURNABY,2019,2,49.266223,-122.981156
IMPERIAL ST & SALISBURY AVE,Property damage only,BURNABY,2019,2,49.223764,-122.95756
INMAN AVE & MOSCROP ST,Property damage only,BURNABY,2019,2,49.242959,-123.0171
JUNEAU ST & WILLINGDON AVE,Property damage only,BURNABY,2019,2,49.263517,-123.003324
KATHLEEN AVE & MAYBERRY ST,Property damage only,BURNABY,2019,2,49.226284,-123.011428
KEMP ST & WILLINGDON AVE,Property damage only,BURNABY,2019,2,49.229311,-123.00587
KINGSBOROUGH ST & SILVER DR,Property damage only,BURNABY,2019,2,49.227565,-123.003647
KINGSWAY & OLIVE AVE,Property damage only,BURNABY,2019,2,49.231847,-123.009817
KINGSWAY & SILVER DR,Property damage only,BURNABY,2019,2,49.229239,-123.001879
KINGSWAY & SMITH AVE,Property damage only,BURNABY,2019,2,49.232632,-123.018774
KINGSWAY & STRIDE AVE,Property damage only,BURNABY,2019,2,49.217134,-122.944644
KINGSWAY & WALKER AVE,Property damage only,BURNABY,2019,2,49.218372,-122.952712
LAKE CITY WAY & LOUGHEED HWY,Property damage only,BURNABY,2019,2,49.254241,-122.938051
LOUGHEED HWY & PHILLIPS AVE,Property damage only,BURNABY,2019,2,49.257138,-122.948675
LOUGHEED HWY & UNDERHILL AVE & TURNING LANE,Property damage only,BURNABY,2019,2,49.254195,-122.927712
MACPHERSON AVE & MARINE DR,Property damage only,BURNABY,2019,2,49.206195,-122.981092
MACPHERSON AVE & NEVILLE ST,Property damage only,BURNABY,2019,2,49.213913,-122.983033
MADISON AVE & PARKER ST,Property damage only,BURNABY,2019,2,49.275614,-123.008726
MAITLAND ST & NELSON AVE,Property damage only,BURNABY,2019,2,49.230913,-122.994209
MARINE DR & PATTERSON AVE,Property damage only,BURNABY,2019,2,49.209229,-123.012382
MAYBERRY ST & PATTERSON AVE,Property damage only,BURNABY,2019,2,49.22684,-123.012638
MAYWOOD ST & MCKAY AVE,Property damage only,BURNABY,2019,2,49.223738,-123.00897
MEADOW AVE & NORTH FRASER WAY,Property damage only,BURNABY,2019,2,49.195258,-122.969113
MEADOW AVE & TRAPP AVE,Property damage only,BURNABY,2019,2,49.192649,-122.963119
MORLEY ST & WALKER AVE,Property damage only,BURNABY,2019,2,49.225281,-122.958628
NELSON WAY & UNIVERSITY DR E,Property damage only,BURNABY,2019,2,49.27352,-122.909583
PARKER ST & ROSSER AVE,Property damage only,BURNABY,2019,2,49.275598,-123.006004
PRENTER ST & RUMBLE ST,Property damage only,BURNABY,2019,2,49.214827,-122.96088
PRICE ST & WILDWOOD CRES & WILLINGDON AVE,Property damage only,BURNABY,2019,2,49.240235,-123.003396
ROSSER AVE & SKYLINE DR & SUMAS ST,Property damage only,BURNABY,2019,2,49.265555,-123.005996
SMITH AVE & SUNSET ST,Property damage only,BURNABY,2019,2,49.249709,-123.019818
SPROTT ST & SPROTT ST OFFRAMP & SPROTT ST ONRAMP & TRANS-CANADA HWY,Property damage only,BURNABY,2019,2,49.249951,-122.973461
STILL CREEK AVE & WESTMINSTER AVE,Property damage only,BURNABY,2019,2,49.260839,-122.993365
10TH AVE & 15TH ST & FIFTEENTH ST & TENTH AVE,Property damage only,BURNABY,2019,3,49.210918,-122.942558
10TH AVE & CARIBOO RD & E TENTH AVE & SURREY ST & TURNING LANE,Property damage only,BURNABY,2019,3,49.23309,-122.901394
11TH AVE & CANADA WAY,Property damage only,BURNABY,2019,3,49.217639,-122.932473
12TH AVE & 6TH ST,Property damage only,BURNABY,2019,3,49.220505,-122.929546
16TH AVE & 6TH ST,Property damage only,BURNABY,2019,3,49.223841,-122.933743
16TH AVE & CUMBERLAND ST,Property damage only,BURNABY,2019,3,49.231915,-122.917869
17TH AVE & 2ND ST,Property damage only,BURNABY,2019,3,49.22763,-122.928172
18TH AVE & 6TH ST,Property damage only,BURNABY,2019,3,49.225112,-122.935346
18TH AVE & CANADA WAY,Property damage only,BURNABY,2019,3,49.222847,-122.939384
2ND AVE & GILMORE AVE,Property damage only,BURNABY,2019,3,49.268469,-123.014282
6TH ST & GRAHAM AVE,Property damage only,BURNABY,2019,3,49.223174,-122.932914
ALBERT ST & WILLINGDON AVE,Property damage only,BURNABY,2019,3,49.281888,-123.003135
BARKER AVE & GRANGE ST,Property damage only,BURNABY,2019,3,49.232874,-123.011077
BARNET RD & HASTINGS ST,Property damage only,BURNABY,2019,3,49.280397,-122.956702
BARTLETT CRT & CAMERON ST,Property damage only,BURNABY,2019,3,49.253457,-122.898631
BEAVERBROOK DR & CAMERON ST,Property damage only,BURNABY,2019,3,49.25363,-122.902323
BERESFORD ST & CURRAGH AVE,Property damage only,BURNABY,2019,3,49.217589,-122.97482
BERESFORD ST & MACPHERSON AVE,Property damage only,BURNABY,2019,3,49.219131,-122.98293
BETA AVE & DAWSON ST,Property damage only,BURNABY,2019,3,49.264473,-122.997622
BOUNDARY RD & E 25TH AVE & FOREST ST,Property damage only,BURNABY,2019,3,49.247912,-123.023676
BOUNDARY RD & KINCAID ST,Property damage only,BURNABY,2019,3,49.248831,-123.023664
BOUNDARY RD & LINWOOD ST,Property damage only,BURNABY,2019,3,49.253309,-123.02365
BOUNDARY RD & NAPIER ST,Property damage only,BURNABY,2019,3,49.274875,-123.023534
BRIAR RD & CARIBOO RD,Property damage only,BURNABY,2019,3,49.239875,-122.90714
BROADWAY & FELL AVE,Property damage only,BURNABY,2019,3,49.264491,-122.976745
BROADWAY & SPERLING AVE,Property damage only,BURNABY,2019,3,49.261569,-122.964657
BUCKINGHAM AVE & BURRIS ST,Property damage only,BURNABY,2019,3,49.233935,-122.957254
BULLER AVE & KINGSWAY,Property damage only,BURNABY,2019,3,49.221368,-122.977543
BURKE ST & PATTERSON AVE,Property damage only,BURNABY,2019,3,49.236941,-123.013502
CANADA WAY & RAYSIDE AVE,Property damage only,BURNABY,2019,3,49.238072,-122.958163
CANADA WAY & ROSEWOOD ST,Property damage only,BURNABY,2019,3,49.225885,-122.94323
CARIBOO DR & CARIBOO RD,Property damage only,BURNABY,2019,3,49.242912,-122.90894
CENTRAL BLVD & METROTOWN STATION LOOP,Property damage only,BURNABY,2019,3,49.225973,-123.003757
CLIFF AVE & HALIFAX ST,Property damage only,BURNABY,2019,3,49.267981,-122.959087
CURTIS ST & DUTHIE AVE,Property damage only,BURNABY,2019,3,49.275208,-122.95345
DAWSON ST & MADISON AVE,Property damage only,BURNABY,2019,3,49.264444,-123.008764
DAWSON ST & TOTEM CRT,Property damage only,BURNABY,2019,3,49.264465,-123.012362
DELESTRE AVE & NORTH RD,Property damage only,BURNABY,2019,3,49.242614,-122.892599
DOMINION ST & SUMNER AVE,Property damage only,BURNABY,2019,3,49.256295,-123.008296
DOUGLAS RD & GRANT ST,Property damage only,BURNABY,2019,3,49.271172,-123.015362
DUFFERIN AVE & OAKLAND ST,Property damage only,BURNABY,2019,3,49.229108,-122.980769
EASTLAKE DR & UNDERHILL AVE,Property damage only,BURNABY,2019,3,49.257865,-122.927675
ELGIN AVE & KINGSWAY,Property damage only,BURNABY,2019,3,49.222927,-122.982478
ELWELL ST & LINDEN AVE,Property damage only,BURNABY,2019,3,49.221828,-122.952838
ENTERPRISE ST & LAKE CITY WAY,Property damage only,BURNABY,2019,3,49.255526,-122.937983
GILMORE AVE & HALIFAX ST,Property damage only,BURNABY,2019,3,49.268075,-123.014287
GILPIN ST & MOSCROP ST & ROYAL OAK AVE,Property damage only,BURNABY,2019,3,49.241861,-122.988999
GLENWOOD DR & TRAPP AVE,Property damage only,BURNABY,2019,3,49.191696,-122.967336
GRANGE ST & MCMURRAY AVE,Property damage only,BURNABY,2019,3,49.229941,-122.9964
GRASSMERE ST & PRICE CRES & WILLINGDON AVE,Property damage only,BURNABY,2019,3,49.238626,-123.00337
GRAY AVE & IMPERIAL ST,Property damage only,BURNABY,2019,3,49.221951,-122.999525
GREENALL AVE & MARINE WAY,Property damage only,BURNABY,2019,3,49.20543,-123.017917
GRIFFITHS AVE & IMPERIAL ST,Property damage only,BURNABY,2019,3,49.221983,-122.961034
GRIFFITHS DR & SOUTHPOINT DR,Property damage only,BURNABY,2019,3,49.211185,-122.955656
GRIMMER ST & ROYAL OAK AVE,Property damage only,BURNABY,2019,3,49.223475,-122.988917
GROVE AVE & HASTINGS ST,Property damage only,BURNABY,2019,3,49.280358,-122.965824
HASTINGS ST & STRATFORD AVE,Property damage only,BURNABY,2019,3,49.280336,-122.976877
IMPERIAL ST & MARLBOROUGH AVE,Property damage only,BURNABY,2019,3,49.221929,-122.991562
IMPERIAL ST & MCKAY AVE,Property damage only,BURNABY,2019,3,49.221953,-123.008862
IMPERIAL ST & WAVERLEY AVE,Property damage only,BURNABY,2019,3,49.221943,-122.997638
JOFFRE AVE & MARINE DR,Property damage only,BURNABY,2019,3,49.208129,-123.020311
JOFFRE AVE & MARINE WAY & TURNING LANE,Property damage only,BURNABY,2019,3,49.205552,-123.020644
KATHLEEN AVE & KINGSWAY,Property damage only,BURNABY,2019,3,49.230692,-123.006275
KEMP ST & WILSON AVE,Property damage only,BURNABY,2019,3,49.230516,-123.008565
MACPHERSON AVE & RUMBLE ST,Property damage only,BURNABY,2019,3,49.214859,-122.982898
MARINE DR & ROSEBERRY AVE,Property damage only,BURNABY,2019,3,49.208612,-123.015138
MIDLAWN DR & WILLINGDON AVE,Property damage only,BURNABY,2019,3,49.271051,-123.003209
NEWTON ST & ROYAL OAK AVE,Property damage only,BURNABY,2019,3,49.226924,-122.988935
NORTH FRASER WAY & WIGGINS ST,Property damage only,BURNABY,2019,3,49.191252,-122.975824
NORTH RD & TRANS-CANADA HWY,Property damage only,BURNABY,2019,3,49.242365,-122.892602
OAKLAND ST & SPERLING AVE,Property damage only,BURNABY,2019,3,49.229636,-122.964967
PHILLIPS AVE & WINSTON ST,Property damage only,BURNABY,2019,3,49.249745,-122.948777
PRODUCTION WAY & THUNDERBIRD CRES,Property damage only,BURNABY,2019,3,49.254343,-122.918876
SKYLINE DR & WILLINGDON AVE,Property damage only,BURNABY,2019,3,49.265533,-123.003283
STILL CREEK AVE & STILL CREEK DR,Property damage only,BURNABY,2019,3,49.260991,-123.00595
UNIVERSITY CRES & UNIVERSITY HIGH ST,Property damage only,BURNABY,2019,3,49.276782,-122.9054
WILLINGDON AVE & WILLINGDON AVE OFFRAMP,Property damage only,BURNABY,2019,3,49.257424,-123.003973
14TH AVE & KINGSWAY,Property damage only,BURNABY,2019,4,49.216533,-122.94284
18TH AVE & GRIFFITHS DR,Property damage only,BURNABY,2019,4,49.213091,-122.957775
1ST AVE & DOUGLAS RD & GILMORE AVE,Property damage only,BURNABY,2019,4,49.269363,-123.014259
ARCOLA ST & ARCOLA WAY & SALISBURY AVE,Property damage only,BURNABY,2019,4,49.219337,-122.957538
ARCOLA ST & KINGSWAY,Property damage only,BURNABY,2019,4,49.21907,-122.968039
BELL AVE & LOUGHEED HWY,Property damage only,BURNABY,2019,4,49.251219,-122.904293
BERESFORD ST & GILLEY AVE,Property damage only,BURNABY,2019,4,49.217151,-122.972072
BERESFORD ST & ROYAL OAK AVE,Property damage only,BURNABY,2019,4,49.219876,-122.988596
BOUNDARY RD & E 26TH AVE & SPRUCE ST,Property damage only,BURNABY,2019,4,49.247046,-123.023696
BOUNDARY RD & E 4TH AVE,Property damage only,BURNABY,2019,4,49.266627,-123.023572
BOUNDARY RD & NITHSDALE ST & NORMANDY DR,Property damage only,BURNABY,2019,4,49.2515,-123.023656
BROADWAY & SPRINGER AVE,Property damage only,BURNABY,2019,4,49.266221,-122.986684
BURRIS ST & OAKLAND ST & WALKER AVE,Property damage only,BURNABY,2019,4,49.229879,-122.96453
CAMERON ST & MORREY CRT & MALL ACCESS,Property damage only,BURNABY,2019,4,49.253433,-122.896343
CANADA WAY & ELWELL ST,Property damage only,BURNABY,2019,4,49.226613,-122.944108
CANADA WAY & GOODLAD ST,Property damage only,BURNABY,2019,4,49.227761,-122.945462
CANADA WAY & LAUREL ST & ROYAL OAK AVE,Property damage only,BURNABY,2019,4,49.253563,-122.989099
CAPITOL DR & HASTINGS ST & HYTHE AVE,Property damage only,BURNABY,2019,4,49.280221,-122.990387
CURTIS ST & HOLDOM AVE & PARKER ST,Property damage only,BURNABY,2019,4,49.275482,-122.980983
CURTIS ST & KENSINGTON AVE,Property damage only,BURNABY,2019,4,49.275203,-122.970086
DENBIGH AVE & KINGSWAY,Property damage only,BURNABY,2019,4,49.223491,-122.984232
DOUGLAS RD & NORLAND AVE,Property damage only,BURNABY,2019,4,49.25938,-122.983275
DOUGLAS RD & SPROTT ST,Property damage only,BURNABY,2019,4,49.249978,-122.981052
DUFFERIN AVE & KINGSWAY,Property damage only,BURNABY,2019,4,49.222377,-122.98075
EDMONDS ST & HUMPHRIES AVE,Property damage only,BURNABY,2019,4,49.220911,-122.946958
GILMORE AVE & MANOR ST,Property damage only,BURNABY,2019,4,49.257208,-123.013945
GREENALL AVE & MARINE DR,Property damage only,BURNABY,2019,4,49.208282,-123.01789
HASTINGS ST & SPRINGER AVE,Property damage only,BURNABY,2019,4,49.28036,-122.987806
HAZEL ST & NELSON AVE & SANDERS ST,Property damage only,BURNABY,2019,4,49.227923,-122.994193
KINCAID ST & SMITH AVE,Property damage only,BURNABY,2019,4,49.248819,-123.0198
LANE ST & ROYAL OAK AVE,Property damage only,BURNABY,2019,4,49.222496,-122.988879
NELSON AVE & VICTORY ST,Property damage only,BURNABY,2019,4,49.218454,-122.994032
NORTH RD & ROCHESTER ST,Property damage only,BURNABY,2019,4,49.244647,-122.892658
ROYAL OAK AVE & SANDERS ST,Property damage only,BURNABY,2019,4,49.227918,-122.988939
ROYAL OAK AVE & VICTORY ST,Property damage only,BURNABY,2019,4,49.218494,-122.9885
SPROTT ST OFFRAMP & TRANS-CANADA HWY,Property damage only,BURNABY,2019,4,49.253149,-122.976456
17TH AVE & 6TH ST,Property damage only,BURNABY,2019,5,49.224461,-122.934521
18TH ST & EDMONDS ST & SALISBURY AVE,Property damage only,BURNABY,2019,5,49.215216,-122.957032
ARCOLA ST & WALKER AVE,Property damage only,BURNABY,2019,5,49.2193,-122.952724
BOUNDARY RD & DOUGLAS RD,Property damage only,BURNABY,2019,5,49.27643,-123.023522
BOUNDARY RD & E 45TH AVE,Property damage only,BURNABY,2019,5,49.229234,-123.023512
BOUNDARY RD & GRAVELEY ST,Property damage only,BURNABY,2019,5,49.270289,-123.023569
BOUNDARY RD & KITCHENER ST,Property damage only,BURNABY,2019,5,49.272115,-123.023549
BOUNDARY RD & MARINE DR & SE MARINE DR,Property damage only,BURNABY,2019,5,49.208177,-123.023537
BRIGHTON AVE & GOVERNMENT ST & WINSTON ST,Property damage only,BURNABY,2019,5,49.249927,-122.919024
BURKE ST & WILLINGDON AVE,Property damage only,BURNABY,2019,5,49.236935,-123.00338
BYRNE RD & NORTH FRASER WAY,Property damage only,BURNABY,2019,5,49.194855,-122.994944
CANADA WAY & DOUGLAS RD,Property damage only,BURNABY,2019,5,49.249008,-122.980683
CLARKE RD & COTTONWOOD AVE & NORTH RD,Property damage only,BURNABY,2019,5,49.258977,-122.893006
COLBORNE AVE & KINGSWAY,Property damage only,BURNABY,2019,5,49.219664,-122.970798
DELTA AVE & PARKER ST,Property damage only,BURNABY,2019,5,49.275541,-122.992148
EDMONDS ST & GRIFFITHS DR,Property damage only,BURNABY,2019,5,49.21409,-122.959093
EDMONDS ST & MARY AVE,Property damage only,BURNABY,2019,5,49.221934,-122.945049
ESMOND AVE & HASTINGS ST,Property damage only,BURNABY,2019,5,49.281113,-123.020983
FELL AVE & HASTINGS ST,Property damage only,BURNABY,2019,5,49.280339,-122.975541
GATINEAU PL & NORTH RD,Property damage only,BURNABY,2019,5,49.248046,-122.892802
GILMORE AVE & PENDER ST,Property damage only,BURNABY,2019,5,49.280166,-123.014195
GOVERNMENT ST & MANCHESTER DR,Property damage only,BURNABY,2019,5,49.246919,-122.899251
HALIFAX ST & HALIFAX WAY & WILLINGDON AVE,Property damage only,BURNABY,2019,5,49.268043,-123.003137
HASTINGS ST & HOWARD AVE,Property damage only,BURNABY,2019,5,49.280342,-122.983691
IMPERIAL ST & JUBILEE AVE,Property damage only,BURNABY,2019,5,49.221947,-122.995826
KENSINGTON AVE & KENSINGTON AVE OFFRAMP & KENSINGTON AVE ONRAMP & LOUGHEED HWY & SPERLING AVE & SPERLING AVE OFFRAMP & TURNING LANE,Property damage only,BURNABY,2019,5,49.260593,-122.968008
KINGSWAY & WALTHAM AVE,Property damage only,BURNABY,2019,5,49.220984,-122.976235
MOSCROP ST & SMITH AVE,Property damage only,BURNABY,2019,5,49.242968,-123.019799
STILL CREEK DR & WILLINGDON AVE,Property damage only,BURNABY,2019,5,49.261823,-123.003369
TOWER RD & UNIVERSITY DR E,Property damage only,BURNABY,2019,5,49.274575,-122.907072
14TH AVE & CANADA WAY,Property damage only,BURNABY,2019,6,49.220056,-122.935711
16TH AVE & CANADA WAY,Property damage only,BURNABY,2019,6,49.221656,-122.937843
ALBERT ST & BOUNDARY RD & FRANKLIN ST,Property damage only,BURNABY,2019,6,49.282048,-123.023492
CANADA WAY & LEDGER AVE,Property damage only,BURNABY,2019,6,49.244035,-122.972036
CANADA WAY & SMITH AVE,Property damage only,BURNABY,2019,6,49.254685,-123.019784
CARIBOO RD & STORMONT AVE & TURNING LANE,Property damage only,BURNABY,2019,6,49.246049,-122.912461
DOUGLAS RD & STILL CREEK AVE,Property damage only,BURNABY,2019,6,49.260778,-122.984608
DUNBLANE AVE & IMPERIAL ST,Property damage only,BURNABY,2019,6,49.22193,-122.9928
GLENLYON PKY & NORTH FRASER WAY,Property damage only,BURNABY,2019,6,49.200137,-123.010052
