Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
FOURTH ST & ROYAL AVE,Property damage only,NEW WESTMINSTER,2017,9,49.207062,-122.908407
HWY 91 & HWY 91A,Property damage only,NEW WESTMINSTER,2017,9,49.176802,-122.956418
MCBRIDE BLVD & MEMORIAL DR,Property damage only,NEW WESTMINSTER,2017,9,49.215096,-122.902752
10TH AVE & 2ND ST & SECOND ST & TENTH AVE,Property damage only,NEW WESTMINSTER,2017,10,49.222306,-122.921408
FIRST ST & ROYAL AVE,Property damage only,NEW WESTMINSTER,2017,10,49.209998,-122.902705
ROYAL AVE & THIRD ST & TURNING LANE,Property damage only,NEW WESTMINSTER,2017,10,49.207877,-122.90692
COLUMBIA ST & SIXTH ST,Property damage only,NEW WESTMINSTER,2017,11,49.203232,-122.907813
E COLUMBIA ST & FRONT ST,Property damage only,NEW WESTMINSTER,2017,11,49.214795,-122.894423
EIGHTH AVE & EIGHTH ST,Property damage only,NEW WESTMINSTER,2017,11,49.214,-122.927667
EIGHTH AVE & TWENTIETH ST,Property damage only,NEW WESTMINSTER,2017,11,49.202833,-122.948359
EWEN AVE & HOWES ST,Property damage only,NEW WESTMINSTER,2017,11,49.186274,-122.946656
CUMBERLAND ST & E COLUMBIA ST,Property damage only,NEW WESTMINSTER,2017,12,49.220462,-122.893018
E COLUMBIA ST & HOLMES ST,Property damage only,NEW WESTMINSTER,2017,12,49.235694,-122.892602
EIGHTH ST & ROYAL AVE,Property damage only,NEW WESTMINSTER,2017,12,49.203707,-122.914593
HWY 91A & STEWARDSON WAY,Property damage only,NEW WESTMINSTER,2017,12,49.19791,-122.948864
SIXTH AVE & SIXTH ST,Property damage only,NEW WESTMINSTER,2017,12,49.213158,-122.920332
CARNARVON ST & EIGHTH ST,Property damage only,NEW WESTMINSTER,2017,13,49.202103,-122.912602
EIGHTH AVE & SIXTH ST,Property damage only,NEW WESTMINSTER,2017,13,49.216017,-122.923899
EIGHTH ST & SIXTH AVE,Property damage only,NEW WESTMINSTER,2017,15,49.211174,-122.924021
COLUMBIA ST & FRONT ST & NEW WESTMINSTER STATION & TURNING LANE,Property damage only,NEW WESTMINSTER,2017,18,49.200524,-122.912578
E COLUMBIA ST & RICHMOND ST,Property damage only,NEW WESTMINSTER,2017,18,49.216542,-122.893812
10TH AVE & E TENTH AVE & MCBRIDE BLVD & MCBRIDE BLVD ONRAMP & TENTH AVE,Property damage only,NEW WESTMINSTER,2017,19,49.224688,-122.916996
ROYAL AVE & SIXTH ST,Property damage only,NEW WESTMINSTER,2017,19,49.205702,-122.91092
BRAID ST & E COLUMBIA ST,Property damage only,NEW WESTMINSTER,2017,20,49.231625,-122.892723
SEVENTH AVE & TWENTIETH ST,Property damage only,NEW WESTMINSTER,2017,20,49.201543,-122.946722
10TH AVE & 6TH ST & SIXTH ST & TENTH AVE,Property damage only,NEW WESTMINSTER,2017,21,49.218965,-122.92762
BOYD ST & HOWES ST & TURNING LANE,Property damage only,NEW WESTMINSTER,2017,22,49.190086,-122.948533
STEWARDSON WAY & THIRD AVE,Property damage only,NEW WESTMINSTER,2017,22,49.202358,-122.92643
HWY 91A OFFRAMP & SIXTH AVE & SIXTH AVE ONRAMP & TWENTIETH ST & TURNING LANE,Property damage only,NEW WESTMINSTER,2017,23,49.200051,-122.945334
10TH AVE & GRIFFITHS DR & SOUTHRIDGE DR & TENTH AVE & TWENTIETH ST & TURNING LANE,Property damage only,NEW WESTMINSTER,2017,24,49.205812,-122.952118
BRUNETTE AVE & DEBECK ST & E COLUMBIA ST,Property damage only,NEW WESTMINSTER,2017,27,49.221968,-122.892985
COLUMBIA ST & ROYAL AVE & STEWARDSON WAY,Property damage only,NEW WESTMINSTER,2017,27,49.200405,-122.920504
E ROYAL AVE & MCBRIDE BLVD & ROYAL AVE,Property damage only,NEW WESTMINSTER,2017,28,49.212087,-122.898921
E SIXTH AVE & MCBRIDE BLVD & SIXTH AVE,Property damage only,NEW WESTMINSTER,2017,28,49.219542,-122.908457
10TH AVE & KINGSWAY & TENTH AVE & TWELFTH ST,Property damage only,NEW WESTMINSTER,2017,31,49.213429,-122.937862
HOWES ST & HOWES ST OFFRAMP & HOWES ST ONRAMP & HWY 91A & TURNING LANE,Property damage only,NEW WESTMINSTER,2017,32,49.188122,-122.94821
COLUMBIA ST & E COLUMBIA ST & MCBRIDE BLVD,Property damage only,NEW WESTMINSTER,2017,44,49.211082,-122.897643
BRUNETTE AVE & BRUNETTE AVE OFFRAMP & BRUNETTE AVE ONRAMP & TRANS-CANADA HWY,Property damage only,NEW WESTMINSTER,2017,51,49.234521,-122.878438
10TH AVE & CANADA WAY & EIGHTH ST & TENTH AVE,Property damage only,NEW WESTMINSTER,2017,52,49.216882,-122.931469
E EIGHTH AVE & EIGHTH AVE & MCBRIDE BLVD,Property damage only,NEW WESTMINSTER,2017,54,49.2224,-122.911951
BRAID ST & BRUNETTE AVE,Property damage only,NEW WESTMINSTER,2017,83,49.231356,-122.882908
10TH AVE & 16TH ST & SIXTEENTH ST & TENTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.209873,-122.944452
10TH AVE & 17TH ST & SEVENTEENTH ST & TENTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.208983,-122.946129
10TH AVE & 18TH ST & EIGHTEENTH ST & TENTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.207979,-122.947979
10TH AVE & COQUITLAM ST & E TENTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.228961,-122.909052
10TH AVE & FIFTH ST & TENTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.21962,-122.926405
10TH AVE & FOURTH ST & TENTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.220334,-122.925085
10TH AVE & TENTH AVE & TENTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.215438,-122.93419
10TH AVE & TENTH AVE & THIRTEENTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.212596,-122.939422
22ND ST STATION LOOP & SEVENTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.200243,-122.949198
AGNES ST & COBURG ST,Property damage only,NEW WESTMINSTER,2018,1,49.209644,-122.900968
AGNES ST & ELLIOT ST,Property damage only,NEW WESTMINSTER,2018,1,49.208172,-122.90372
AGNES ST & FOURTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.206227,-122.907353
AGNES ST & TENTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.201322,-122.916452
ALEXANDER ST & CARNARVON ST,Property damage only,NEW WESTMINSTER,2018,1,49.202358,-122.912081
ASH ST & FIFTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.210367,-122.92111
BEGBIE ST & CLARKSON ST,Property damage only,NEW WESTMINSTER,2018,1,49.202263,-122.910931
BLACKIE ST & CARNARVON ST,Property damage only,NEW WESTMINSTER,2018,1,49.201765,-122.913238
BLACKMAN ST & FOURTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.21973,-122.924308
BLACKWOOD ST & DICKENSON ST,Property damage only,NEW WESTMINSTER,2018,1,49.206175,-122.906236
BLAIR AVE & E EIGHTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.230157,-122.89738
BOUNDARY RD & RIVER RD,Property damage only,NEW WESTMINSTER,2018,1,49.185238,-122.957234
BOYD ST & BOYNE ST,Property damage only,NEW WESTMINSTER,2018,1,49.193157,-122.941377
BRAID ST & UNITED BLVD,Property damage only,NEW WESTMINSTER,2018,1,49.22888,-122.876841
BRAID STATION & BRUNETTE AVE,Property damage only,NEW WESTMINSTER,2018,1,49.233245,-122.881665
BRANTFORD ST & SEVENTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.210425,-122.919436
BRANTFORD ST & SIXTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.211244,-122.917889
BRUNETTE AVE & ROUSSEAU ST,Property damage only,NEW WESTMINSTER,2018,1,49.228087,-122.886377
BUSHBY ST & ROYAL AVE,Property damage only,NEW WESTMINSTER,2018,1,49.21148,-122.900076
CAMERON ST & TWELFTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.205481,-122.927852
CARIBOO ST & THIRTEENTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.204975,-122.929807
CARNARVON ST & FOURTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.205451,-122.906372
CARNARVON ST & LORNE ST,Property damage only,NEW WESTMINSTER,2018,1,49.20303,-122.910825
CARNARVON ST & MCKENZIE ST,Property damage only,NEW WESTMINSTER,2018,1,49.203504,-122.909943
CHERRY ST & CHURCHILL AVE,Property damage only,NEW WESTMINSTER,2018,1,49.230733,-122.901602
CHESTNUT ST & SCOTT ST,Property damage only,NEW WESTMINSTER,2018,1,49.227569,-122.904332
CHILLIWACK ST & E EIGHTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.227527,-122.902379
CHURCHILL AVE & SCOTT ST,Property damage only,NEW WESTMINSTER,2018,1,49.228466,-122.905433
CLARKSON ST & FOURTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.205015,-122.905826
COLBORNE ST & OVENS AVE,Property damage only,NEW WESTMINSTER,2018,1,49.222103,-122.914926
COLLEGE CRT & FIRST ST,Property damage only,NEW WESTMINSTER,2018,1,49.212308,-122.905524
COLUMBIA ST & FOURTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.204592,-122.90529
CUMBERLAND ST & E SIXTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.221465,-122.904915
CUMBERLAND ST & GLENBROOK DR,Property damage only,NEW WESTMINSTER,2018,1,49.220563,-122.900232
DAWE ST & EWEN AVE,Property damage only,NEW WESTMINSTER,2018,1,49.182893,-122.954774
DEBECK ST & SAPPER ST,Property damage only,NEW WESTMINSTER,2018,1,49.221974,-122.89449
DOCKSIDE CRT & SOUTH DYKE RD,Property damage only,NEW WESTMINSTER,2018,1,49.177261,-122.954957
DUBLIN ST & EIGHTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.215439,-122.92952
DUBLIN ST & TWENTIETH ST,Property damage only,NEW WESTMINSTER,2018,1,49.2042,-122.950085
DUNCAN ST & FURNESS ST,Property damage only,NEW WESTMINSTER,2018,1,49.194815,-122.927398
DURHAM ST & FIRST ST,Property damage only,NEW WESTMINSTER,2018,1,49.219664,-122.914773
E COLUMBIA ST & E EIGHTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.232587,-122.892707
E COLUMBIA ST & MAJOR ST,Property damage only,NEW WESTMINSTER,2018,1,49.229715,-122.892773
E COLUMBIA ST & NELSONS CRES,Property damage only,NEW WESTMINSTER,2018,1,49.223665,-122.892938
E EIGHTH AVE & SCOTT ST,Property damage only,NEW WESTMINSTER,2018,1,49.226919,-122.903527
E EIGHTH AVE & WINTHROP ST,Property damage only,NEW WESTMINSTER,2018,1,49.231118,-122.895558
EDINBURGH ST & TWELFTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.21124,-122.935064
EDWORTHY WAY & SPRUCE ST,Property damage only,NEW WESTMINSTER,2018,1,49.223365,-122.887916
EIGHTEENTH ST & HAMILTON ST,Property damage only,NEW WESTMINSTER,2018,1,49.204387,-122.943091
EIGHTH AVE & FIFTEENTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.207914,-122.938948
EIGHTH AVE & FOURTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.217392,-122.921361
EIGHTH AVE & SEVENTEENTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.206112,-122.942282
EIGHTH ST & HAMILTON ST,Property damage only,NEW WESTMINSTER,2018,1,49.213227,-122.926633
EIGHTH ST & SEVENTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.212478,-122.925675
EIGHTH ST & ST ANDREWS ST,Property damage only,NEW WESTMINSTER,2018,1,49.209008,-122.921265
ELEVENTH ST & FIFTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.206963,-122.927449
ELEVENTH ST & QUEENS AVE,Property damage only,NEW WESTMINSTER,2018,1,49.202305,-122.92162
ELEVENTH ST & SIXTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.208368,-122.929205
ELEVENTH ST & THIRD AVE,Property damage only,NEW WESTMINSTER,2018,1,49.2039,-122.923604
EWEN AVE & FURNESS ST,Property damage only,NEW WESTMINSTER,2018,1,49.194445,-122.927011
EWEN AVE & GIFFORD ST,Property damage only,NEW WESTMINSTER,2018,1,49.184215,-122.951604
EWEN AVE & JENSEN ST,Property damage only,NEW WESTMINSTER,2018,1,49.194782,-122.92598
EWEN AVE & LAWRENCE ST,Property damage only,NEW WESTMINSTER,2018,1,49.188038,-122.942418
EWEN AVE & MCGILLIVRAY PL,Property damage only,NEW WESTMINSTER,2018,1,49.188552,-122.941177
FOURTEENTH ST & STEWARDSON WAY,Property damage only,NEW WESTMINSTER,2018,1,49.203588,-122.930653
FOURTH AVE & SEVENTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.209411,-122.918152
FOURTH AVE & TENTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.206681,-122.923191
FOURTH AVE & THIRD ST,Property damage only,NEW WESTMINSTER,2018,1,49.212403,-122.912614
FOURTH ST & NINTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.219136,-122.923549
FOURTH ST & SEVENTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.215854,-122.919433
FOURTH ST & SIXTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.214541,-122.917787
FRONT ST & SIXTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.202787,-122.907333
GARFIELD ST & HOULT ST,Property damage only,NEW WESTMINSTER,2018,1,49.233911,-122.895671
GARRETT ST & SHERBROOKE ST,Property damage only,NEW WESTMINSTER,2018,1,49.227848,-122.888955
HAMILTON ST & SIXTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.21524,-122.922928
HAMILTON ST & TWENTIETH ST,Property damage only,NEW WESTMINSTER,2018,1,49.202201,-122.947554
HOWES ST & SALTER ST,Property damage only,NEW WESTMINSTER,2018,1,49.183833,-122.944302
JAMIESON CRT & RICHMOND ST,Property damage only,NEW WESTMINSTER,2018,1,49.216743,-122.895593
KEARY ST & RICHMOND ST,Property damage only,NEW WESTMINSTER,2018,1,49.225609,-122.898649
KELLY ST & SHERBROOKE ST,Property damage only,NEW WESTMINSTER,2018,1,49.227875,-122.891516
KINGSTON ST & TWELFTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.210125,-122.933638
LONDON ST & TWELFTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.212692,-122.93692
MAJOR ST & WILSON ST,Property damage only,NEW WESTMINSTER,2018,1,49.229636,-122.887595
MCBRIDE BLVD & MEMORIAL DR,Property damage only,NEW WESTMINSTER,2018,1,49.215096,-122.902752
MCBRIDE BLVD & QUEENS PK,Property damage only,NEW WESTMINSTER,2018,1,49.215667,-122.903602
MCINNES ST & ROYAL AVE,Property damage only,NEW WESTMINSTER,2018,1,49.202425,-122.916761
MCPHADEN ST & STEWARDSON WAY,Property damage only,NEW WESTMINSTER,2018,1,49.202932,-122.92713
MINER ST & RICHMOND ST,Property damage only,NEW WESTMINSTER,2018,1,49.219316,-122.89664
QUAYSIDE DR & RELIANCE CRT,Property damage only,NEW WESTMINSTER,2018,1,49.199054,-122.918457
RICHMOND ST & SHERBROOKE ST,Property damage only,NEW WESTMINSTER,2018,1,49.227967,-122.898597
SALTER ST & SUZUKI ST,Property damage only,NEW WESTMINSTER,2018,1,49.18104,-122.950894
SALTER ST & WOOD ST,Property damage only,NEW WESTMINSTER,2018,1,49.186902,-122.936951
SECOND ST & SEVENTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.217847,-122.915739
SEVENTH AVE & SIXTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.21448,-122.921981
SEVENTH AVE & TWENTY-THIRD ST,Property damage only,NEW WESTMINSTER,2018,1,49.198501,-122.952413
SIXTEENTH ST & SIXTH AVE,Property damage only,NEW WESTMINSTER,2018,1,49.204196,-122.936953
SIXTH AVE & THIRTEENTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.2068,-122.932105
SIXTH ST & VICTORIA ST,Property damage only,NEW WESTMINSTER,2018,1,49.204465,-122.909394
STEWARDSON WAY,Property damage only,NEW WESTMINSTER,2018,1,49.202034,-122.940495
STEWARDSON WAY & THIRTEENTH ST,Property damage only,NEW WESTMINSTER,2018,1,49.203063,-122.927429
TENTH ST & THIRD AVE,Property damage only,NEW WESTMINSTER,2018,1,49.205143,-122.921262
THIRD AVE & THIRD ST,Property damage only,NEW WESTMINSTER,2018,1,49.210866,-122.910674
10TH AVE & E TENTH AVE & LANGLEY ST,Property damage only,NEW WESTMINSTER,2018,2,49.231012,-122.905246
BEGBIE ST & CARNARVON ST,Property damage only,NEW WESTMINSTER,2018,2,49.202713,-122.911418
BLACKFORD ST & SIXTH ST,Property damage only,NEW WESTMINSTER,2018,2,49.209458,-122.915688
BRAID ST & FADER ST,Property damage only,NEW WESTMINSTER,2018,2,49.23158,-122.890146
BUCHANAN AVE & E EIGHTH AVE,Property damage only,NEW WESTMINSTER,2018,2,49.230756,-122.896246
CHURCH ST & COLUMBIA ST,Property damage only,NEW WESTMINSTER,2018,2,49.20391,-122.906557
CLARKSON ST & SIXTH ST,Property damage only,NEW WESTMINSTER,2018,2,49.203638,-122.908359
COLUMBIA ST & TENTH ST,Property damage only,NEW WESTMINSTER,2018,2,49.200124,-122.915441
DERWENT WAY & EWEN AVE,Property damage only,NEW WESTMINSTER,2018,2,49.191752,-122.933499
E COLUMBIA ST & NOOTKA ST,Property damage only,NEW WESTMINSTER,2018,2,49.234802,-122.892627
E COLUMBIA ST & TURNING LANE,Property damage only,NEW WESTMINSTER,2018,2,49.22258,-122.892966
EIGHTH AVE & FIFTH ST,Property damage only,NEW WESTMINSTER,2018,2,49.2167,-122.922639
EIGHTH AVE & FIRST ST,Property damage only,NEW WESTMINSTER,2018,2,49.220437,-122.91573
EIGHTH AVE & NINETEENTH ST,Property damage only,NEW WESTMINSTER,2018,2,49.204039,-122.946098
EIGHTH AVE & SIXTEENTH ST,Property damage only,NEW WESTMINSTER,2018,2,49.206993,-122.940659
EIGHTH AVE & TENTH ST,Property damage only,NEW WESTMINSTER,2018,2,49.212472,-122.930484
EIGHTH AVE & TWENTY-SECOND ST,Property damage only,NEW WESTMINSTER,2018,2,49.200808,-122.952108
EIGHTH ST & FOURTH AVE,Property damage only,NEW WESTMINSTER,2018,2,49.208243,-122.920308
EIGHTH ST & PRINCESS ST,Property damage only,NEW WESTMINSTER,2018,2,49.211823,-122.924856
EIGHTH ST & QUEENS AVE,Property damage only,NEW WESTMINSTER,2018,2,49.205148,-122.916375
ELEVENTH ST & ROYAL AVE,Property damage only,NEW WESTMINSTER,2018,2,49.200821,-122.91976
EWEN AVE & JARDINE ST,Property damage only,NEW WESTMINSTER,2018,2,49.185217,-122.949205
FIFTH AVE & SIXTH ST,Property damage only,NEW WESTMINSTER,2018,2,49.211779,-122.91857
FOURTH AVE & STEWARDSON WAY,Property damage only,NEW WESTMINSTER,2018,2,49.203435,-122.929258
HWY 1A & ROYAL AVE & HIGHWAY RAMP,Property damage only,NEW WESTMINSTER,2018,2,49.211366,-122.900284
HWY 91 & HWY 91 ONRAMP & HWY 91A & WESTMINSTER HWY OFFRAMP & WESTMINSTER HWY ONRAMP,Property damage only,NEW WESTMINSTER,2018,2,49.177173,-122.96069
JARDINE ST & SALTER ST,Property damage only,NEW WESTMINSTER,2018,2,49.182769,-122.946824
LEOPOLD PL & ROYAL AVE & HIGHWAY RAMP,Property damage only,NEW WESTMINSTER,2018,2,49.211763,-122.899532
LONDON ST & TWENTIETH ST,Property damage only,NEW WESTMINSTER,2018,2,49.205042,-122.951121
NINTH ST & SIXTH AVE,Property damage only,NEW WESTMINSTER,2018,2,49.210273,-122.925648
PARK CRES & SIXTH AVE,Property damage only,NEW WESTMINSTER,2018,2,49.218695,-122.910037
QUEENS AVE & SIXTH ST,Property damage only,NEW WESTMINSTER,2018,2,49.207131,-122.912704
SEVENTH AVE & TWELFTH ST,Property damage only,NEW WESTMINSTER,2018,2,49.208989,-122.93219
SIXTH ST & THIRD AVE,Property damage only,NEW WESTMINSTER,2018,2,49.208687,-122.914713
10TH AVE & 13TH ST & TENTH AVE,Property damage only,NEW WESTMINSTER,2018,3,49.212173,-122.940214
10TH AVE & 2ND ST & SECOND ST & TENTH AVE,Property damage only,NEW WESTMINSTER,2018,3,49.222306,-122.921408
AGNES ST & EIGHTH ST,Property damage only,NEW WESTMINSTER,2018,3,49.202847,-122.913531
ALBERTA ST & RICHMOND ST,Property damage only,NEW WESTMINSTER,2018,3,49.223718,-122.898697
ALLEN ST & BRUNETTE AVE,Property damage only,NEW WESTMINSTER,2018,3,49.226392,-122.888204
BLACKIE ST & ROYAL AVE,Property damage only,NEW WESTMINSTER,2018,3,49.203329,-122.915182
BOYD ST & GIFFORD ST,Property damage only,NEW WESTMINSTER,2018,3,49.185225,-122.952393
BOYD ST & HWY 91A & QUEENSBOROUGH BRIDGE,Property damage only,NEW WESTMINSTER,2018,3,49.192458,-122.942916
BRAID ST & WILSON ST,Property damage only,NEW WESTMINSTER,2018,3,49.231546,-122.887552
BRUNETTE AVE & KEARY ST & SPRUCE ST,Property damage only,NEW WESTMINSTER,2018,3,49.225286,-122.889397
CARNARVON ST & QUAYSIDE DR,Property damage only,NEW WESTMINSTER,2018,3,49.200886,-122.914823
DUFFERIN ST & ROYAL AVE,Property damage only,NEW WESTMINSTER,2018,3,49.210721,-122.90143
E COLUMBIA ST & FRONT ST,Property damage only,NEW WESTMINSTER,2018,3,49.214795,-122.894423
E COLUMBIA ST & HOSPITAL ST,Property damage only,NEW WESTMINSTER,2018,3,49.226451,-122.892865
E COLUMBIA ST & SIMPSON ST,Property damage only,NEW WESTMINSTER,2018,3,49.224615,-122.892913
EIGHTH AVE & FOURTEENTH ST,Property damage only,NEW WESTMINSTER,2018,3,49.208825,-122.937255
EIGHTH AVE & SECOND ST,Property damage only,NEW WESTMINSTER,2018,3,49.219385,-122.917692
EIGHTH ST & THIRD AVE,Property damage only,NEW WESTMINSTER,2018,3,49.206709,-122.918371
FIFTH AVE & TWELFTH ST,Property damage only,NEW WESTMINSTER,2018,3,49.206235,-122.928804
FOURTH AVE & SIXTH ST,Property damage only,NEW WESTMINSTER,2018,3,49.210248,-122.916606
GIFFORD ST & TANAKA CRT,Property damage only,NEW WESTMINSTER,2018,3,49.186226,-122.953414
HAMILTON ST & TWELFTH ST,Property damage only,NEW WESTMINSTER,2018,3,49.20974,-122.933146
HWY 1A & MCBRIDE BLVD & MEMORIAL DR,Property damage only,NEW WESTMINSTER,2018,3,49.215088,-122.902766
HWY 91A & HWY 91A OFFRAMP & MARINE WAY ONRAMP & QUEENSBOROUGH BRIDGE & SIXTH AVE ONRAMP & STEWARDSON WAY & STEWARDSON WAY ONRAMP & EMERGENCY LANE,Property damage only,NEW WESTMINSTER,2018,3,49.197808,-122.948705
SIXTH AVE & TENTH ST,Property damage only,NEW WESTMINSTER,2018,3,49.209625,-122.926885
STEWARDSON WAY & THIRD AVE,Property damage only,NEW WESTMINSTER,2018,3,49.202358,-122.92643
THIRD AVE & TWELFTH ST,Property damage only,NEW WESTMINSTER,2018,3,49.203181,-122.924939
10TH AVE & AMESS ST & E TENTH AVE & HOLMES ST,Property damage only,NEW WESTMINSTER,2018,4,49.235303,-122.897203
BELMONT ST & SIXTH ST,Property damage only,NEW WESTMINSTER,2018,4,49.212469,-122.91945
BOUNDARY RD & BOYD ST & WESTMINSTER HWY,Property damage only,NEW WESTMINSTER,2018,4,49.183778,-122.957234
BOYD ST & DERWENT WAY & DUNCAN ST,Property damage only,NEW WESTMINSTER,2018,4,49.194605,-122.937104
BRUNETTE AVE & TURNING LANE,Property damage only,NEW WESTMINSTER,2018,4,49.227688,-122.886806
E EIGHTH AVE & RICHMOND ST,Property damage only,NEW WESTMINSTER,2018,4,49.229538,-122.898554
FIFTH AVE & STEWARDSON WAY,Property damage only,NEW WESTMINSTER,2018,4,49.203961,-122.933784
FIFTH AVE & TENTH ST,Property damage only,NEW WESTMINSTER,2018,4,49.208217,-122.925119
HWY 91A OFFRAMP & STEWARDSON WAY,Property damage only,NEW WESTMINSTER,2018,4,49.197144,-122.952348
SIXTH AVE & TWELFTH ST,Property damage only,NEW WESTMINSTER,2018,4,49.207609,-122.930604
AGNES ST & SIXTH ST,Property damage only,NEW WESTMINSTER,2018,5,49.20486,-122.909901
